[08/07/20 00:21:28:897 GMT]  INFO util.Config: Initializing properties reader.
[08/07/20 00:21:28:901 GMT]  INFO util.Config: Loading dotCMS [dotmarketing-config.properties] Properties...
[08/07/20 00:21:28:950 GMT]  INFO util.Config: dotCMS Properties [dotmarketing-config.properties] Loaded
[08/07/20 00:21:28:985 GMT]  INFO util.Config: Loading dotCMS [dotcms-config-cluster.properties] Properties...
[08/07/20 00:21:28:986 GMT]  INFO util.Config: dotCMS Properties [dotcms-config-cluster.properties] Loaded
[08/07/20 00:21:28:988 GMT]  INFO util.Config: Assigned default refresh: 5 minutes.
[08/07/20 00:21:29:461 GMT]  INFO util.SystemProperties: Loading file:/build/src/core/dotCMS/build/resources/main/system.properties
[08/07/20 00:21:29:462 GMT]  INFO util.SystemProperties: Loading file:/build/src/core/dotCMS/build/resources/main/system-ext.properties
[08/07/20 00:21:29:469 GMT]  INFO util.PropsLoader: Loading file:/build/src/core/dotCMS/build/resources/main/portal.properties
[08/07/20 00:21:29:470 GMT]  INFO util.PropsLoader: Loading file:/build/src/core/dotCMS/build/resources/main/portal-ext.properties
[08/07/20 00:21:31:197 GMT]  INFO util.Config: Loading dotCMS [dotmarketing-config.properties] Properties...
[08/07/20 00:21:31:259 GMT]  INFO util.Config: dotCMS Properties [dotmarketing-config.properties] Loaded
[08/07/20 00:21:31:292 GMT]  INFO util.Config: Loading dotCMS [dotcms-config-cluster.properties] Properties...
[08/07/20 00:21:31:293 GMT]  INFO util.Config: dotCMS Properties [dotcms-config-cluster.properties] Loaded
[08/07/20 00:21:31:294 GMT]  INFO util.Config: Assigned default refresh: 5 minutes.
[08/07/20 00:21:31:992 GMT]  INFO util.Config: Loading dotCMS [dotmarketing-config.properties] Properties...
[08/07/20 00:21:31:996 GMT]  INFO util.Config: dotCMS Properties [dotmarketing-config.properties] Loaded
[08/07/20 00:21:31:997 GMT]  INFO util.Config: Loading dotCMS [dotcms-config-cluster.properties] Properties...
[08/07/20 00:21:31:998 GMT]  INFO util.Config: dotCMS Properties [dotcms-config-cluster.properties] Loaded
[08/07/20 00:21:33:272 GMT]  INFO util.GeoIp2CityDbUtil: Connecting to GeoIP2 database:/build/src/core/dotCMS/src/main/webapp/WEB-INF/geoip2/GeoLite2-City.mmdb
[08/07/20 00:21:33:480 GMT]  INFO business.CacheLocator: loading cache administrator: com.dotmarketing.business.ChainableCacheAdministratorImpl
[08/07/20 00:21:33:571 GMT]  INFO business.CacheLocator: loading cache administrator: com.dotmarketing.business.ChainableCacheAdministratorImpl
[08/07/20 00:21:33:638 GMT] FATAL util.FileUtil: Config.CONTEXT not initialized with a servlet context, dying
[08/07/20 00:21:33:640 GMT] FATAL util.FileUtil: Config.CONTEXT not initialized with a servlet context, dying
[08/07/20 00:21:33:641 GMT] FATAL util.FileUtil: Config.CONTEXT not initialized with a servlet context, dying
[08/07/20 00:21:33:646 GMT] FATAL util.FileUtil: Config.CONTEXT not initialized with a servlet context, dying
[08/07/20 00:21:33:647 GMT]  WARN lang.System: No Valid License Found : /build/src/core/dotCMS/./dotsecure/license/license.dat
[08/07/20 00:21:33:647 GMT]  INFO enterprise.LicenseUtil: Setting up default license
[08/07/20 00:21:33:651 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : esquerycache: 10000
[08/07/20 00:21:33:651 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : default: 1000
[08/07/20 00:21:33:651 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : adminconfigpool: 100
[08/07/20 00:21:33:651 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : companypool: 10
[08/07/20 00:21:33:651 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : contentletcache: 5000
[08/07/20 00:21:33:651 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : csscache: 2500
[08/07/20 00:21:33:651 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : fileassetmetadatacache: 1000
[08/07/20 00:21:33:651 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : identifiercache: 50000
[08/07/20 00:21:33:651 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : indiciescache: 8
[08/07/20 00:21:33:651 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : logmappercache: 10
[08/07/20 00:21:33:651 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : navcache: 1000
[08/07/20 00:21:33:651 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : parentpermissionablecache: 10000
[08/07/20 00:21:33:651 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : permissioncache: 50000
[08/07/20 00:21:33:651 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : portletpool: 100
[08/07/20 00:21:33:651 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : publishingendpointcache: 100
[08/07/20 00:21:33:651 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : pushedassetscache: 5000
[08/07/20 00:21:33:651 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : templatecache: 500
[08/07/20 00:21:33:651 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : translatedquerycache: 5000
[08/07/20 00:21:33:651 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : versioncache: 50000
[08/07/20 00:21:33:651 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : versioninfocache: 50000
[08/07/20 00:21:33:651 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : workflowactioncache: 10000
[08/07/20 00:21:33:652 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : workflowtaskcache: 10000
[08/07/20 00:21:33:652 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : shorty: 25000
[08/07/20 00:21:33:652 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : identifier404cache: 5000
[08/07/20 00:21:33:652 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : velocitycache: 1000
[08/07/20 00:21:33:652 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : vanityurldirectcache: 25000
[08/07/20 00:21:33:652 GMT]  INFO caffine.CaffineCache: ***	 Cache Config Memory : vanityurlsitecache: 5000
[08/07/20 00:21:34:850 GMT]  WARN db.DataSourceStrategyProvider: Error initializing datasource. Reason: Failed to initialize pool: Connection to localhost:5432 refused. Check that the hostname and port are correct and that the postmaster is accepting TCP/IP connections.Trying to load datasource from context.xml ...
